millis,CO2,TVOC,temperature,pressure,altitude,lat,lon,latMod,lonMod
1248393,967,86,15.9,101787,-38.14,45.47569844,-122.7568174,698.4441033,681.7396845
1249398,1207,122,16,101786,-38.14,45.47567879,-122.7568322,678.7885404,683.2232813
1250399,1295,136,16,101782,-38.56,45.47567879,-122.7568322,678.7885404,683.2232813
1251400,1140,112,16,101781,-38.23,45.47567879,-122.7568322,678.7885404,683.2232813
1252397,967,86,16,101787,-38.65,45.47567879,-122.7568322,678.7885404,683.2232813
1253397,851,68,16,101781,-37.73,45.47567879,-122.7568322,678.7885404,683.2232813
1254398,785,58,16,101779,-37.07,45.47565741,-122.7568224,657.4146873,682.2425986
1255399,714,47,16,101778,-37.98,45.47565741,-122.7568224,657.4146873,682.2425986
1256400,674,41,15.9,101781,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1257402,657,39,15.9,101786,-38.4,45.47565741,-122.7568224,657.4146873,682.2425986
1258403,626,34,15.9,101787,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1259406,614,32,15.9,101792,-38.14,45.47565741,-122.7568224,657.4146873,682.2425986
1260405,586,28,15.8,101789,-38.14,45.47565741,-122.7568224,657.4146873,682.2425986
1261408,577,26,15.8,101788,-38.06,45.47565741,-122.7568224,657.4146873,682.2425986
1262407,567,25,15.7,101772,-37.4,45.47565741,-122.7568224,657.4146873,682.2425986
1263409,552,23,15.7,101782,-38.65,45.47565741,-122.7568224,657.4146873,682.2425986
1264409,552,23,15.7,101787,-38.31,45.47565741,-122.7568224,657.4146873,682.2425986
1265411,534,20,15.6,101777,-37.82,45.47565741,-122.7568224,657.4146873,682.2425986
1266412,540,21,15.6,101785,-38.4,45.47565741,-122.7568224,657.4146873,682.2425986
1267412,545,22,15.6,101780,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1268413,545,22,15.6,101784,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1269414,545,22,15.5,101778,-38.4,45.47565741,-122.7568224,657.4146873,682.2425986
1270415,540,21,15.5,101789,-38.14,45.47565741,-122.7568224,657.4146873,682.2425986
1271416,540,21,15.5,101781,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1272418,527,19,15.5,101779,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1273419,518,17,15.4,101777,-38.06,45.47565741,-122.7568224,657.4146873,682.2425986
1274420,508,16,15.4,101785,-37.73,45.47565741,-122.7568224,657.4146873,682.2425986
1275420,505,15,15.3,101783,-38.14,45.47565741,-122.7568224,657.4146873,682.2425986
1276422,508,16,15.3,101783,-37.48,45.47565741,-122.7568224,657.4146873,682.2425986
1277423,495,14,15.2,101780,-38.4,45.47565741,-122.7568224,657.4146873,682.2425986
1278425,495,14,15.2,101788,-38.65,45.47565741,-122.7568224,657.4146873,682.2425986
1279425,491,13,15.1,101779,-37.82,45.47565741,-122.7568224,657.4146873,682.2425986
1280427,485,12,15.1,101780,-37.73,45.47565741,-122.7568224,657.4146873,682.2425986
1281427,475,11,15.1,101786,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1282428,475,11,15,101777,-38.31,45.47565741,-122.7568224,657.4146873,682.2425986
1283427,463,9,15,101785,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1284427,461,9,15,101778,-37.9,45.47565741,-122.7568224,657.4146873,682.2425986
1285429,463,9,14.9,101786,-38.31,45.47565741,-122.7568224,657.4146873,682.2425986
1286429,463,9,14.9,101780,-37.82,45.47565741,-122.7568224,657.4146873,682.2425986
1287431,463,9,14.9,101779,-37.98,45.47565741,-122.7568224,657.4146873,682.2425986
1288431,461,9,14.9,101777,-37.98,45.47565741,-122.7568224,657.4146873,682.2425986
1289433,454,8,14.9,101778,-38.31,45.47565741,-122.7568224,657.4146873,682.2425986
1290434,452,7,14.9,101781,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1291435,452,7,14.9,101786,-38.65,45.47565741,-122.7568224,657.4146873,682.2425986
1292435,452,7,14.9,101784,-38.4,45.47565741,-122.7568224,657.4146873,682.2425986
1293436,457,8,14.9,101788,-37.9,45.47565741,-122.7568224,657.4146873,682.2425986
1294437,454,8,14.9,101789,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1295438,452,7,14.9,101800,-39.64,45.47565741,-122.7568224,657.4146873,682.2425986
1296440,454,8,14.8,101782,-38.31,45.47565741,-122.7568224,657.4146873,682.2425986
1297441,452,7,14.7,101785,-38.89,45.47565741,-122.7568224,657.4146873,682.2425986
1298443,457,8,14.7,101781,-38.65,45.47565741,-122.7568224,657.4146873,682.2425986
1299443,461,9,14.6,101786,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1300445,461,9,14.6,101777,-37.98,45.47565741,-122.7568224,657.4146873,682.2425986
1301445,461,9,14.6,101782,-38.65,45.47565741,-122.7568224,657.4146873,682.2425986
1302447,461,9,14.6,101784,-38.31,45.47565741,-122.7568224,657.4146873,682.2425986
1303449,470,10,14.6,101784,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1304451,475,11,14.6,101780,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1305451,481,12,14.7,101782,-38.4,45.47565741,-122.7568224,657.4146873,682.2425986
1306452,491,13,14.7,101788,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1307453,485,12,14.7,101791,-37.73,45.47565741,-122.7568224,657.4146873,682.2425986
1308454,485,12,14.8,101784,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1309455,475,11,14.8,101786,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1310454,463,9,14.8,101788,-38.14,45.47565741,-122.7568224,657.4146873,682.2425986
1311456,457,8,14.8,101789,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1312456,454,8,14.9,101783,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1313458,454,8,14.9,101781,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1314459,454,8,14.9,101785,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1315460,452,7,14.9,101792,-38.89,45.47565741,-122.7568224,657.4146873,682.2425986
1316460,452,7,15,101784,-37.9,45.47565741,-122.7568224,657.4146873,682.2425986
1317462,448,7,15,101789,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1318462,448,7,15,101778,-38.14,45.47565741,-122.7568224,657.4146873,682.2425986
1319463,448,7,15,101787,-38.06,45.47565741,-122.7568224,657.4146873,682.2425986
1320464,457,8,15.1,101785,-38.06,45.47565741,-122.7568224,657.4146873,682.2425986
1321465,457,8,15.1,101783,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1322466,461,9,15.1,101794,-37.82,45.47565741,-122.7568224,657.4146873,682.2425986
1323467,461,9,15.1,101789,-38.4,45.47565741,-122.7568224,657.4146873,682.2425986
1324469,463,9,15.1,101787,-38.14,45.47565741,-122.7568224,657.4146873,682.2425986
1325471,470,10,15.1,101785,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1326473,470,10,15.2,101785,-38.14,45.47565741,-122.7568224,657.4146873,682.2425986
1327473,475,11,15.2,101788,-37.9,45.47565741,-122.7568224,657.4146873,682.2425986
1328475,485,12,15.2,101789,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1329475,491,13,15.2,101787,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1330477,491,13,15.3,101787,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1331477,478,11,15.3,101786,-38.81,45.47565741,-122.7568224,657.4146873,682.2425986
1332478,475,11,15.3,101789,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1333479,470,10,15.3,101794,-38.81,45.47565741,-122.7568224,657.4146873,682.2425986
1334480,470,10,15.3,101786,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1335480,463,9,15.3,101792,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1336483,475,11,15.3,101790,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1337485,485,12,15.3,101784,-38.4,45.47565741,-122.7568224,657.4146873,682.2425986
1338485,491,13,15.3,101785,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1339487,497,14,15.3,101789,-38.65,45.47565741,-122.7568224,657.4146873,682.2425986
1340487,501,15,15.2,101786,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1341489,505,15,15.2,101782,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1342489,505,15,15.1,101790,-39.06,45.47565741,-122.7568224,657.4146873,682.2425986
1343491,505,15,15.1,101790,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1344491,497,14,15.1,101787,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1345492,497,14,15,101783,-39.06,45.47565741,-122.7568224,657.4146873,682.2425986
1346493,491,13,15,101791,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1347494,485,12,15,101793,-39.23,45.47565741,-122.7568224,657.4146873,682.2425986
1348495,485,12,14.9,101786,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1349496,481,12,14.9,101781,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1350498,481,12,14.8,101788,-38.23,45.47565741,-122.7568224,657.4146873,682.2425986
1351498,481,12,14.8,101794,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1352500,481,12,14.8,101800,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1353500,481,12,14.8,101795,-39.64,45.47565741,-122.7568224,657.4146873,682.2425986
1354502,495,14,14.8,101799,-39.31,45.47565741,-122.7568224,657.4146873,682.2425986
1355502,505,15,14.8,101802,-40.55,45.47565741,-122.7568224,657.4146873,682.2425986
1356505,540,21,14.8,101797,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1357590,603,30,14.8,101793,-38.56,45.47565741,-122.7568224,657.4146873,682.2425986
1358586,626,34,14.9,101793,-38.48,45.47565741,-122.7568224,657.4146873,682.2425986
1359583,643,37,14.9,101787,-39.14,45.47565741,-122.7568224,657.4146873,682.2425986
1360579,657,39,14.9,101792,-38.73,45.47565741,-122.7568224,657.4146873,682.2425986
1361580,653,38,14.8,101785,-41.3,45.47565741,-122.7568224,657.4146873,682.2425986
1362581,634,35,14.6,101820,-42.04,45.47565741,-122.7568224,657.4146873,682.2425986
1363581,597,30,14.5,101785,-38.14,45.47565741,-122.7568224,657.4146873,682.2425986
1364582,592,29,14.6,101775,-37.23,45.47565741,-122.7568224,657.4146873,682.2425986
1365583,586,28,14.6,101769,-36.9,45.47565741,-122.7568224,657.4146873,682.2425986
1366585,580,27,14.6,101760,-36.24,45.47565741,-122.7568224,657.4146873,682.2425986
1367585,572,26,14.6,101756,-35.9,45.47565741,-122.7568224,657.4146873,682.2425986
1368587,561,24,14.6,101756,-35.65,45.47565741,-122.7568224,657.4146873,682.2425986
1369587,561,24,14.6,101752,-35.33,45.47565741,-122.7568224,657.4146873,682.2425986
1370589,548,22,14.6,101776,-37.73,45.47565741,-122.7568224,657.4146873,682.2425986
1371590,540,21,14.6,101780,-38.73,45.47561232,-122.7568239,612.3200482,682.385091
1372592,527,19,14.6,101835,-41.38,45.47561232,-122.7568239,612.3200482,682.385091
1373591,527,19,14.4,101805,-39.23,45.47561232,-122.7568239,612.3200482,682.385091
1374593,530,19,14.4,101798,-39.31,45.47561232,-122.7568239,612.3200482,682.385091
1375593,540,21,14.4,101789,-39.06,45.47561232,-122.7568239,612.3200482,682.385091
1376595,534,20,14.4,101793,-39.06,45.47561232,-122.7568239,612.3200482,682.385091
1377595,545,22,14.4,101794,-38.56,45.47561232,-122.7568239,612.3200482,682.385091
1378596,548,22,14.5,101797,-39.06,45.47561232,-122.7568239,612.3200482,682.385091
1379598,548,22,14.5,101805,-39.64,45.47561232,-122.7568239,612.3200482,682.385091
1380598,552,23,14.4,101797,-39.06,45.47561232,-122.7568239,612.3200482,682.385091
1381600,548,22,14.4,101789,-38.73,45.47561232,-122.7568239,612.3200482,682.385091
1382601,556,23,14.4,101794,-39.31,45.47561232,-122.7568239,612.3200482,682.385091
1383602,556,23,14.4,101791,-39.23,45.47561232,-122.7568239,612.3200482,682.385091
1384602,545,22,14.5,101794,-39.14,45.47561232,-122.7568239,612.3200482,682.385091
1385604,534,20,14.4,101788,-38.56,45.47561232,-122.7568239,612.3200482,682.385091
1386604,508,16,14.5,101802,-39.64,45.47561232,-122.7568239,612.3200482,682.385091
1387607,505,15,14.5,101786,-38.89,45.47561232,-122.7568239,612.3200482,682.385091
1388606,501,15,14.5,101794,-39.55,45.47561232,-122.7568239,612.3200482,682.385091
1389607,491,13,14.5,101792,-38.89,45.47561232,-122.7568239,612.3200482,682.385091
1390608,478,11,14.5,101798,-39.55,45.47561232,-122.7568239,612.3200482,682.385091
1391609,470,10,14.5,101790,-39.14,45.47561232,-122.7568239,612.3200482,682.385091
1392611,470,10,14.5,101791,-38.81,45.47561232,-122.7568239,612.3200482,682.385091
1393611,470,10,14.5,101794,-38.89,45.47561232,-122.7568239,612.3200482,682.385091
1394611,457,8,14.5,101800,-39.23,45.47561232,-122.7568239,612.3200482,682.385091
1395611,452,7,14.5,101789,-38.81,45.47561232,-122.7568239,612.3200482,682.385091
1396614,448,7,14.5,101793,-38.73,45.47561232,-122.7568239,612.3200482,682.385091
1397613,444,6,14.6,101794,-38.81,45.47561232,-122.7568239,612.3200482,682.385091
1398615,444,6,14.6,101798,-38.73,45.47561232,-122.7568239,612.3200482,682.385091
1399615,454,8,14.6,101792,-39.39,45.47561232,-122.7568239,612.3200482,682.385091
1400616,457,8,14.6,101795,-38.4,45.47561232,-122.7568239,612.3200482,682.385091
1401617,452,7,14.6,101792,-39.14,45.47561232,-122.7568239,612.3200482,682.385091
1402618,457,8,14.6,101792,-38.97,45.47561232,-122.7568239,612.3200482,682.385091
1403619,461,9,14.6,101797,-39.64,45.47561232,-122.7568239,612.3200482,682.385091
1404622,470,10,14.6,101793,-39.23,45.47561232,-122.7568239,612.3200482,682.385091
1405624,470,10,14.6,101790,-38.65,45.47561232,-122.7568239,612.3200482,682.385091
1406624,470,10,14.6,101789,-39.64,45.47561232,-122.7568239,612.3200482,682.385091
1407624,463,9,14.7,101798,-39.06,45.47561232,-122.7568239,612.3200482,682.385091
1408626,470,10,14.7,101799,-39.31,45.47561232,-122.7568239,612.3200482,682.385091
1409628,478,11,14.7,101800,-39.23,45.47561232,-122.7568239,612.3200482,682.385091
1410628,478,11,14.7,101799,-39.48,45.47561232,-122.7568239,612.3200482,682.385091
1411630,485,12,14.7,101797,-39.31,45.47561232,-122.7568239,612.3200482,682.385091
1412630,485,12,14.7,101812,-40.3,45.47561232,-122.7568239,612.3200482,682.385091
1413632,478,11,14.7,101806,-40.22,45.47561232,-122.7568239,612.3200482,682.385091
1414632,481,12,14.7,101793,-39.23,45.47561232,-122.7568239,612.3200482,682.385091
1415633,475,11,14.7,101795,-40.05,45.47561232,-122.7568239,612.3200482,682.385091
1416634,470,10,14.7,101794,-38.89,45.47561232,-122.7568239,612.3200482,682.385091
1417635,475,11,14.7,101804,-40.55,45.47561232,-122.7568239,612.3200482,682.385091
1418638,475,11,14.7,101804,-40.72,45.47561232,-122.7568239,612.3200482,682.385091
1419637,475,11,14.7,101809,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1420640,475,11,14.7,101812,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1421639,481,12,14.7,101811,-39.48,45.47561232,-122.7568239,612.3200482,682.385091
1422641,481,12,14.7,101808,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1423641,478,11,14.7,101802,-39.64,45.47561232,-122.7568239,612.3200482,682.385091
1424644,481,12,14.7,101804,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1425643,485,12,14.7,101803,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1426644,491,13,14.7,101795,-40.05,45.47561232,-122.7568239,612.3200482,682.385091
1427645,495,14,14.7,101812,-40.55,45.47561232,-122.7568239,612.3200482,682.385091
1428646,495,14,14.7,101806,-40.22,45.47561232,-122.7568239,612.3200482,682.385091
1429647,495,14,14.7,101808,-40.55,45.47561232,-122.7568239,612.3200482,682.385091
1430648,485,12,14.7,101801,-39.8,45.47561232,-122.7568239,612.3200482,682.385091
1431650,485,12,14.7,101807,-40.47,45.47561232,-122.7568239,612.3200482,682.385091
1432650,485,12,14.7,101802,-39.8,45.47561232,-122.7568239,612.3200482,682.385091
1433652,481,12,14.7,101812,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1434652,485,12,14.7,101811,-40.3,45.47561232,-122.7568239,612.3200482,682.385091
1435654,485,12,14.7,101813,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1436654,485,12,14.7,101810,-41.05,45.47561232,-122.7568239,612.3200482,682.385091
1437656,491,13,14.7,101807,-40.3,45.47561232,-122.7568239,612.3200482,682.385091
1438656,501,15,14.7,101809,-40.64,45.47561232,-122.7568239,612.3200482,682.385091
1439657,497,14,14.7,101813,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1440658,505,15,14.7,101805,-40.05,45.47561232,-122.7568239,612.3200482,682.385091
1441659,497,14,14.8,101809,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1442660,505,15,14.7,101800,-39.72,45.47561232,-122.7568239,612.3200482,682.385091
1443662,518,17,14.7,101802,-40.47,45.47561232,-122.7568239,612.3200482,682.385091
1444664,523,18,14.7,101804,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1445663,530,19,14.7,101812,-40.22,45.47561232,-122.7568239,612.3200482,682.385091
1446665,518,17,14.7,101800,-40.38,45.47561232,-122.7568239,612.3200482,682.385091
1447665,518,17,14.7,101802,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1448667,501,15,14.7,101795,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1449668,505,15,14.6,101802,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1450670,505,15,14.6,101796,-39.48,45.47561232,-122.7568239,612.3200482,682.385091
1451669,485,12,14.6,101804,-39.31,45.47561232,-122.7568239,612.3200482,682.385091
1452670,478,11,14.6,101802,-39.64,45.47561232,-122.7568239,612.3200482,682.385091
1453669,457,8,14.6,101799,-38.89,45.47561232,-122.7568239,612.3200482,682.385091
1454670,452,7,14.5,101806,-39.64,45.47561232,-122.7568239,612.3200482,682.385091
1455673,442,6,14.5,101799,-39.64,45.47561232,-122.7568239,612.3200482,682.385091
1456673,444,6,14.5,101804,-39.23,45.47561232,-122.7568239,612.3200482,682.385091
1457675,434,5,14.5,101795,-39.72,45.47561232,-122.7568239,612.3200482,682.385091
1458675,444,6,14.4,101805,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1459677,438,5,14.4,101797,-40.05,45.47561232,-122.7568239,612.3200482,682.385091
1460678,438,5,14.4,101800,-39.48,45.47561232,-122.7568239,612.3200482,682.385091
1461680,434,5,14.4,101800,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1462680,442,6,14.4,101805,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1463681,438,5,14.3,101798,-39.31,45.47561232,-122.7568239,612.3200482,682.385091
1464681,444,6,14.3,101798,-39.8,45.47561232,-122.7568239,612.3200482,682.385091
1465682,454,8,14.3,101806,-39.39,45.47561232,-122.7568239,612.3200482,682.385091
1466683,457,8,14.3,101801,-40.05,45.47561232,-122.7568239,612.3200482,682.385091
1467686,470,10,14.3,101799,-39.72,45.47561232,-122.7568239,612.3200482,682.385091
1468687,497,14,14.3,101802,-39.55,45.47561232,-122.7568239,612.3200482,682.385091
1469688,518,17,14.2,101798,-39.23,45.47561232,-122.7568239,612.3200482,682.385091
1470690,620,33,14.2,101796,-40.22,45.47561232,-122.7568239,612.3200482,682.385091
1471691,776,57,14.2,101802,-39.72,45.47561232,-122.7568239,612.3200482,682.385091
1472692,817,63,14.2,101790,-38.48,45.47561232,-122.7568239,612.3200482,682.385091
1473692,961,85,14.2,101793,-39.48,45.47561232,-122.7568239,612.3200482,682.385091
1474697,1041,97,14.2,101801,-39.39,45.47561232,-122.7568239,612.3200482,682.385091
1475698,1107,107,14.3,101797,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1476700,1163,116,14.3,101800,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1477701,1125,110,14.2,101803,-39.48,45.47561232,-122.7568239,612.3200482,682.385091
1478702,1071,102,14.2,101803,-39.39,45.47561232,-122.7568239,612.3200482,682.385091
1479698,961,85,14.2,101795,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1480699,846,67,14.2,101794,-39.55,45.47561232,-122.7568239,612.3200482,682.385091
1481700,785,58,14.1,101800,-39.72,45.47561232,-122.7568239,612.3200482,682.385091
1482701,733,50,14.1,101803,-39.55,45.47561232,-122.7568239,612.3200482,682.385091
1483703,699,45,14.1,101800,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1484703,682,42,14.1,101801,-39.23,45.47561232,-122.7568239,612.3200482,682.385091
1485705,706,46,14.1,101808,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1486705,694,44,14.1,101806,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1487707,706,46,14.2,101803,-40.38,45.47561232,-122.7568239,612.3200482,682.385091
1488708,768,56,14.2,101803,-40.38,45.47561232,-122.7568239,612.3200482,682.385091
1489710,846,67,14.2,101810,-40.22,45.47561232,-122.7568239,612.3200482,682.385091
1490709,880,73,14.2,101805,-40.38,45.47561232,-122.7568239,612.3200482,682.385091
1491710,846,67,14.2,101809,-39.55,45.47561232,-122.7568239,612.3200482,682.385091
1492711,891,74,14.2,101804,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1493712,887,74,14.2,101805,-39.55,45.47561232,-122.7568239,612.3200482,682.385091
1494714,846,67,14.2,101805,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1495715,813,62,14.2,101809,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1496717,793,59,14.3,101802,-39.48,45.47561232,-122.7568239,612.3200482,682.385091
1497717,749,53,14.3,101803,-40.05,45.47561232,-122.7568239,612.3200482,682.385091
1498719,730,50,14.3,101804,-39.31,45.47561232,-122.7568239,612.3200482,682.385091
1499719,719,48,14.3,101810,-39.55,45.47561232,-122.7568239,612.3200482,682.385091
1500721,706,46,14.3,101808,-40.8,45.47561232,-122.7568239,612.3200482,682.385091
1501721,674,41,14.3,101803,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1502723,665,40,14.3,101803,-39.72,45.47561232,-122.7568239,612.3200482,682.385091
1503723,643,37,14.3,101807,-39.8,45.47561232,-122.7568239,612.3200482,682.385091
1504724,653,38,14.3,101803,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1505725,634,35,14.2,101807,-40.3,45.47561232,-122.7568239,612.3200482,682.385091
1506726,634,35,14.2,101798,-39.97,45.47561232,-122.7568239,612.3200482,682.385091
1507727,626,34,14.2,101799,-39.55,45.47561232,-122.7568239,612.3200482,682.385091
1508728,626,34,14.2,101807,-40.38,45.47561232,-122.7568239,612.3200482,682.385091
1509730,614,32,14.2,101805,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1510730,614,32,14.1,101811,-40.47,45.47561232,-122.7568239,612.3200482,682.385091
1511733,607,31,14.1,101808,-40.55,45.47561232,-122.7568239,612.3200482,682.385091
1512733,597,30,14.1,101807,-40.72,45.47561232,-122.7568239,612.3200482,682.385091
1513735,586,28,14.1,101804,-39.48,45.47561232,-122.7568239,612.3200482,682.385091
1514734,577,26,14.1,101796,-40.14,45.47561232,-122.7568239,612.3200482,682.385091
1515736,572,26,14,101821,-39.39,45.47561232,-122.7568239,612.3200482,682.385091
1516736,548,22,13.9,101804,-39.89,45.47561232,-122.7568239,612.3200482,682.385091
1517737,530,19,13.9,101782,-38.31,45.47561232,-122.7568239,612.3200482,682.385091
1518738,505,15,13.9,101769,-37.73,45.47561232,-122.7568239,612.3200482,682.385091
1519739,495,14,13.9,101752,-35.49,45.47560587,-122.7568183,605.8659828,681.8318854
1520740,478,11,13.9,101738,-33.92,45.47559547,-122.7568135,595.4724229,681.3541169
1521739,461,9,13.9,101714,-31.92,45.47558562,-122.7568078,585.6236866,680.7757656
1522742,444,6,13.8,101684,-30.85,45.4755821,-122.756801,582.1032873,680.0968314
1523741,442,6,13.8,101673,-28.52,45.47557942,-122.7568001,579.4210783,680.0130124
1524743,418,2,13.7,101660,-27.11,45.47557439,-122.7568231,574.3919364,682.3096539
1525743,409,1,13.7,101637,-26.03,45.47557116,-122.7568753,571.1649037,687.5315795
1526745,413,1,13.6,101621,-23.87,45.4755702,-122.7569363,570.2009848,693.6336051
1527745,405,0,13.6,101591,-22.13,45.47557523,-122.7570041,575.2301267,700.4145647
1528747,409,1,13.6,101585,-21.96,45.47559254,-122.757076,592.5387568,707.5978557
1529747,413,1,13.6,101559,-20.46,45.47569853,-122.7571771,698.5279224,717.706431
1530748,405,0,13.5,101530,-17.14,45.47575951,-122.7572003,759.5062679,720.0282181
1531749,402,0,13.5,101553,-18.46,45.47583038,-122.7571958,830.3752592,719.5839773
1532751,402,0,13.5,101530,-17.14,45.47589961,-122.7571522,899.6097794,715.2170057
1533752,405,0,13.6,101519,-16.56,45.475945,-122.7570984,944.9977851,709.8442058
1534753,402,0,13.6,101506,-15.98,45.47597329,-122.7570284,973.2867083,702.8369347
1535755,400,0,13.6,101499,-14.81,45.47597953,-122.7569526,979.5312262,695.2596943
1536755,400,0,13.6,101497,-13.57,45.47597861,-122.756898,978.6092168,689.8030753
1537758,400,0,13.6,101487,-13.23,45.47595703,-122.7568366,957.0258162,683.6591403
1538757,400,0,13.5,101475,-11.74,45.47593113,-122.756775,931.1257354,677.4984414
1539759,400,0,13.4,101469,-11.99,45.47590527,-122.7567171,905.2675641,671.7065464
1540759,400,0,13.4,101467,-11.74,45.47588444,-122.7566519,884.4385347,665.1854257
1541761,400,0,13.4,101477,-12.82,45.47585804,-122.7566032,858.0355397,660.3239218
1542761,405,0,13.3,101487,-13.31,45.47583532,-122.7565597,835.3205821,655.9653322
1543763,411,1,13.3,101497,-14.31,45.4758181,-122.7565327,818.0957711,653.2747413
1544763,414,2,13.3,101514,-16.06,45.47580829,-122.7565068,808.2889444,650.6847332
1545764,411,1,13.3,101511,-17.3,45.47580284,-122.7564991,802.8407073,649.9052162
1546765,411,1,13.3,101530,-16.73,45.47578784,-122.7565187,787.8371007,651.8665815
1547766,417,2,13.2,101511,-16.97,45.4757826,-122.756563,782.5984112,656.3006083
1548768,400,0,13.2,101542,-19.55,45.47577279,-122.7566131,772.7915845,661.3129864
1549768,401,0,13.2,101548,-18.3,45.4757818,-122.7566644,781.8021304,666.4427112
1550770,401,0,13.2,101559,-19.14,45.4757813,-122.7567139,781.2992162,671.388034
1551770,401,0,13.2,101575,-20.96,45.47578495,-122.7567709,784.9453441,677.0877282
1552772,400,0,13.2,101594,-22.46,45.47577753,-122.756834,777.5273598,683.3993013
1553773,400,0,13.2,101609,-24.45,45.47576642,-122.756911,766.4213381,691.1022703
1554774,400,0,13.2,101607,-23.95,45.47575138,-122.7569987,751.3758219,699.869741
1555774,405,0,13.2,101605,-23.2,45.47573076,-122.7570751,730.7563401,707.5056548
1556865,423,3,13.2,101620,-24.54,45.47569698,-122.7571323,696.9772703,713.2304947
1557861,427,4,13.2,101618,-24.28,45.47565075,-122.7571559,650.7510743,715.5858095
1558857,418,2,13.2,101589,-22.37,45.47560561,-122.7571612,605.6145257,716.1222513
1559855,418,2,13.2,101602,-21.96,45.47556048,-122.757171,560.4779771,717.1029339
1560853,433,5,13.2,101603,-22.96,45.47552573,-122.7571686,525.7349885,716.8598587
1561854,436,5,13.2,101603,-23.62,45.47549233,-122.7571653,492.3331043,716.5329645
